,Category,Code,,Case,Text,Coder,Date,Words,% Words,Comment,Variable
,efectos,evacuados,, Esperan 4 mil evacuados por crecidas,?Esperan 4 mil evacuados por crecidas,Admin,6/5/2020,6,"1,80%",,DOCUMENT
,efectos,inundación,, Esperan 4 mil evacuados por crecidas,?Esperan 4 mil evacuados por crecidas,Admin,6/5/2020,6,"1,80%",,DOCUMENT
,efectos,inundación,, Evacuados en todo el país,?Evacuados en todo el país,Admin,6/5/2020,5,"1,80%",,DOCUMENT
,efectos,evacuados,, Evacuados en todo el país,?Evacuados en todo el país,Admin,6/5/2020,5,"1,80%",,DOCUMENT
,eventos meteorológicos,tormenta,, Fin de año con precipitaciones y tormentas,?Fin de año con precipitaciones y tormentas,Admin,6/5/2020,7,"2,00%",,DOCUMENT
,eventos meteorológicos,lluvia,, Fin de año con precipitaciones y tormentas,?Fin de año con precipitaciones y tormentas,Admin,6/5/2020,7,"2,00%",,DOCUMENT
,eventos meteorológicos,viento,, Frío y viento para lunes y martes,?Frío y viento para lunes y martes,Admin,6/5/2020,7,"2,10%",,DOCUMENT
,eventos meteorológicos,viento,, Frío y viento para lunes y martes,Frío y viento para lunes y martes,Admin,6/5/2020,7,"2,10%",,DOCUMENT
,efectos,evacuados,, Hay 273 evacuados en el norte,?Hay 273 evacuados en el norte,Admin,6/5/2020,6,"1,80%",,DOCUMENT
,efectos,inundación,, Hay 273 evacuados en el norte,?Hay 273 evacuados en el norte,Admin,6/5/2020,6,"1,80%",,DOCUMENT
,efectos,inundación,, Hay 98 evacuados en todo el país por inundaciones,?Hay 98 evacuados en todo el país por inundaciones,Admin,6/5/2020,9,"2,90%",,DOCUMENT
,efectos,evacuados,, Hay 98 evacuados en todo el país por inundaciones,?Hay 98 evacuados en todo el país por inundaciones,Admin,6/5/2020,9,"2,90%",,DOCUMENT
,respuestas,ayuda damnificados,, Iniciaron retorno de evacuados en Salto y Paysandú,?Iniciaron retorno de evacuados en Salto y,Admin,6/5/2020,7,"2,20%",,DOCUMENT
,efectos,evacuados,, Iniciaron retorno de evacuados en Salto y Paysandú,?Iniciaron retorno de evacuados en Salto y,Admin,6/5/2020,7,"2,20%",,DOCUMENT
,efectos,evacuados,, Iniciaron retorno de evacuados en Salto y Paysandú,Iniciaron retorno de evacuados en Salto y Paysandú,Admin,6/5/2020,8,"2,50%",,DOCUMENT
,respuestas,ayuda damnificados,, Iniciaron retorno de evacuados en Salto y Paysandú,Iniciaron retorno de evacuados en Salto y Paysandú,Admin,6/5/2020,8,"2,50%",,DOCUMENT
,efectos,inundación,, Inundaciones_ actualización del número de evacuados,?Inundaciones: actualización del número de evacuados,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,efectos,evacuados,, Inundaciones_ actualización del número de evacuados,?Inundaciones: actualización del número de evacuados,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,efectos,rutas cortadas,, Más de 1.200 desplazados y varias rutas cortadas por inundaciones(1),?Más de 1.200 desplazados y varias rutas cortadas por inundacione,Admin,6/5/2020,11,"3,10%",,DOCUMENT
,efectos,evacuados,, Más de 1.200 desplazados y varias rutas cortadas por inundaciones(1),?Más de 1.200 desplazados y varias rutas cortadas por inundaciones,Admin,6/5/2020,11,"3,10%",,DOCUMENT
,efectos,inundación,, Más de 1.200 desplazados y varias rutas cortadas por inundaciones(1),?Más de 1.200 desplazados y varias rutas cortadas por inundaciones,Admin,6/5/2020,11,"3,10%",,DOCUMENT
,efectos,evacuados,, Más de 3 mil evacuados en todo el país,?Más de 3 mil evacuados en todo el país,Admin,6/5/2020,9,"2,50%",,DOCUMENT
,efectos,inundación,, Más de 3 mil evacuados en todo el país,?Más de 3 mil evacuados en todo el país,Admin,6/5/2020,9,"2,50%",,DOCUMENT
,efectos,inundación,, Número de evacuados sube a 4058,?Número de evacuados sube a 4058,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,efectos,evacuados,, Número de evacuados sube a 4058,?Número de evacuados sube a 4058,Admin,6/5/2020,6,"1,90%",,DOCUMENT
,eventos meteorológicos,lluvia,, Pronostican lluvia y tormentas para el fin de semana,?Pronostican lluvia y tormentas para el fin de semana,Admin,6/5/2020,9,"2,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Pronostican lluvia y tormentas para el fin de semana,?Pronostican lluvia y tormentas para el fin de semana,Admin,6/5/2020,9,"2,50%",,DOCUMENT
,eventos meteorológicos,tormenta,, Riesgo amarillo_ tormentas intensas en norte y este del país,?Riesgo amarillo: tormentas intensas en norte y este del país,Admin,6/5/2020,10,"2,90%",,DOCUMENT
,efectos,inundación,, Rutas cortadas y evacuación preventiva en Durazno,?Rutas cortadas y evacuación preventiva e,Admin,6/5/2020,6,"1,60%",,DOCUMENT
,efectos,evacuados,, Rutas cortadas y evacuación preventiva en Durazno,?Rutas cortadas y evacuación preventiva en,Admin,6/5/2020,6,"1,60%",,DOCUMENT
,efectos,rutas cortadas,, Rutas cortadas y evacuación preventiva en Durazno,?Rutas cortadas y evacuación preventiva en,Admin,6/5/2020,6,"1,60%",,DOCUMENT
,eventos meteorológicos,tormenta,, Salinas fue la zona más afectada por tormentas,?Salinas fue la zona más afectada por tormentas,Admin,6/5/2020,8,"2,30%",,DOCUMENT
,eventos meteorológicos,tormenta,, Salinas fue la zona más afectada por tormentas,Salinas fue la zona más afectada por tormentas,Admin,6/5/2020,8,"2,30%",,DOCUMENT
